
2016-10-19:16,PM10,보통,77,67,57,보통,41,28,보통,0.044,보통,0.042,보통,0.5,좋음,0.004,좋음,N
2016-10-19:15,PM10,보통,76,53,56,보통,34,28,보통,0.033,보통,0.039,보통,0.5,좋음,0.004,좋음,N
2016-10-19:14,PM10,보통,76,56,56,보통,37,28,보통,0.032,보통,0.035,보통,0.5,좋음,0.004,좋음,N
2016-10-19:13,PM10,보통,77,51,57,보통,24,28,보통,0.034,보통,0.026,좋음,0.5,좋음,0.004,좋음,N
2016-10-19:12,PM10,보통,77,59,57,보통,34,28,보통,0.021,좋음,0.034,보통,0.6,좋음,0.004,좋음,N
2016-10-19:11,PM10,보통,76,70,56,보통,31,28,보통,0.012,좋음,0.039,보통,0.6,좋음,0.004,좋음,N
2016-10-19:10,PM10,보통,75,61,55,보통,28,28,보통,0.004,좋음,0.044,보통,0.7,좋음,0.004,좋음,N
2016-10-19:09,PM10,보통,74,50,54,보통,23,27,보통,0.002,좋음,0.040,보통,0.7,좋음,0.004,좋음,N
2016-10-19:08,PM10,보통,75,48,55,보통,24,28,보통,0.001,좋음,0.036,보통,0.6,좋음,0.004,좋음,N
2016-10-19:07,PM10,보통,77,49,57,보통,22,29,보통,0.001,좋음,0.032,보통,0.5,좋음,0.003,좋음,N
2016-10-19:06,PM10,보통,80,56,60,보통,26,31,보통,0.001,좋음,0.032,보통,0.5,좋음,0.003,좋음,N
2016-10-19:05,PM10,보통,81,57,61,보통,34,32,보통,0.001,좋음,0.036,보통,0.5,좋음,0.003,좋음,N
2016-10-19:04,PM10,보통,81,66,61,보통,38,33,보통,0.001,좋음,0.043,보통,0.6,좋음,0.003,좋음,N
2016-10-19:03,PM10,보통,80,66,60,보통,46,33,보통,0.001,좋음,0.047,보통,0.7,좋음,0.003,좋음,N
2016-10-19:02,이산화질소,보통,78,62,57,보통,40,31,보통,0.001,좋음,0.047,보통,0.7,좋음,0.003,좋음,N
2016-10-19:01,이산화질소,보통,81,66,56,보통,30,29,보통,0.001,좋음,0.049,보통,0.7,좋음,0.003,좋음,N
2016-10-18:24,이산화질소,보통,83,59,54,보통,30,29,보통,0.001,좋음,0.050,보통,0.7,좋음,0.003,좋음,N
2016-10-18:23,이산화질소,보통,81,48,52,보통,33,29,보통,0.001,좋음,0.049,보통,0.7,좋음,0.004,좋음,N
2016-10-18:22,PM10,보통,75,51,55,보통,28,29,보통,0.002,좋음,0.043,보통,0.6,좋음,0.003,좋음,N
2016-10-18:21,PM10,보통,78,54,58,보통,39,30,보통,0.002,좋음,0.046,보통,0.6,좋음,0.003,좋음,N
2016-10-18:20,이산화질소,보통,80,53,58,보통,34,28,보통,0.003,좋음,0.048,보통,0.6,좋음,0.003,좋음,N
2016-10-18:19,PM10,보통,78,60,58,보통,29,28,보통,0.004,좋음,0.047,보통,0.5,좋음,0.003,좋음,N
2016-10-18:18,PM10,보통,77,60,57,보통,40,27,보통,0.015,좋음,0.038,보통,0.5,좋음,0.003,좋음,N
2016-10-18:17,PM10,보통,77,49,57,보통,30,26,보통,0.031,보통,0.024,좋음,0.4,좋음,0.003,좋음,N
2016-10-18:16,PM10,보통,77,50,57,보통,32,25,보통,0.042,보통,0.015,좋음,0.4,좋음,0.003,좋음,N
2016-10-18:15,PM10,보통,77,57,57,보통,38,24,보통,0.040,보통,0.017,좋음,0.4,좋음,0.003,좋음,N
2016-10-18:14,PM10,보통,78,60,58,보통,33,23,보통,0.031,보통,0.021,좋음,0.5,좋음,0.003,좋음,N
2016-10-18:13,PM10,보통,80,49,60,보통,20,23,보통,0.026,좋음,0.020,좋음,0.5,좋음,0.003,좋음,N
2016-10-18:12,PM10,보통,81,46,61,보통,16,24,보통,0.017,좋음,0.027,좋음,0.5,좋음,0.003,좋음,N
2016-10-18:11,PM10,보통,83,69,63,보통,31,25,보통,0.011,좋음,0.031,보통,0.5,좋음,0.003,좋음,N
2016-10-18:10,PM10,보통,80,96,60,보통,32,24,보통,0.002,좋음,0.040,보통,0.6,좋음,0.003,좋음,N
2016-10-18:09,PM10,보통,75,77,55,보통,25,24,보통,0.003,좋음,0.039,보통,0.6,좋음,0.003,좋음,N
2016-10-18:08,PM10,보통,74,59,54,보통,22,24,보통,0.002,좋음,0.039,보통,0.6,좋음,0.004,좋음,N
2016-10-18:07,PM10,보통,74,52,54,보통,22,25,보통,0.001,좋음,0.035,보통,0.7,좋음,0.004,좋음,N
2016-10-18:06,PM10,보통,75,49,55,보통,24,27,보통,0.001,좋음,0.030,좋음,0.6,좋음,0.004,좋음,N
2016-10-18:05,PM10,보통,77,53,57,보통,23,28,보통,0.001,좋음,0.030,좋음,0.6,좋음,0.003,좋음,N
2016-10-18:04,PM10,보통,77,59,57,보통,23,30,보통,0.001,좋음,0.031,보통,0.6,좋음,0.003,좋음,N
2016-10-18:03,PM10,보통,76,60,56,보통,28,31,보통,0.003,좋음,0.028,좋음,0.6,좋음,0.003,좋음,N
2016-10-18:02,PM10,보통,74,58,54,보통,30,31,보통,0.002,좋음,0.029,좋음,0.6,좋음,0.003,좋음,N
2016-10-18:01,PM2.5,보통,73,50,53,보통,26,31,보통,0.002,좋음,0.034,보통,0.6,좋음,0.003,좋음,N
2016-10-17:24,PM2.5,보통,75,47,55,보통,24,33,보통,0.003,좋음,0.038,보통,0.6,좋음,0.002,좋음,N
2016-10-17:23,PM10,보통,79,47,59,보통,27,34,보통,0.003,좋음,0.039,보통,0.5,좋음,0.003,좋음,N
2016-10-17:22,PM10,보통,81,49,61,보통,29,35,보통,0.008,좋음,0.038,보통,0.5,좋음,0.003,좋음,N
2016-10-17:21,PM10,보통,83,63,63,보통,33,36,보통,0.014,좋음,0.040,보통,0.5,좋음,0.003,좋음,N
2016-10-17:20,PM10,보통,82,69,62,보통,42,36,보통,0.012,좋음,0.047,보통,0.5,좋음,0.003,좋음,N
2016-10-17:19,이산화질소,보통,81,62,60,보통,52,35,보통,0.013,좋음,0.049,보통,0.5,좋음,0.003,좋음,N
2016-10-17:18,이산화질소,보통,83,67,58,보통,46,32,보통,0.020,좋음,0.050,보통,0.5,좋음,0.003,좋음,N
2016-10-17:17,PM10,보통,76,57,56,보통,43,31,보통,0.042,보통,0.027,좋음,0.4,좋음,0.003,좋음,N
2016-10-17:16,PM10,보통,77,61,57,보통,38,30,보통,0.038,보통,0.026,좋음,0.5,좋음,0.003,좋음,N
2016-10-17:15,PM10,보통,77,56,57,보통,35,29,보통,0.042,보통,0.021,좋음,0.4,좋음,0.003,좋음,N
2016-10-17:14,PM10,보통,77,53,57,보통,35,29,보통,0.036,보통,0.026,좋음,0.5,좋음,0.003,좋음,N
2016-10-17:13,PM10,보통,76,68,56,보통,37,29,보통,0.027,좋음,0.032,보통,0.5,좋음,0.003,좋음,N
2016-10-17:12,PM10,보통,72,68,52,보통,29,28,보통,0.025,좋음,0.029,좋음,0.5,좋음,0.003,좋음,N
2016-10-17:11,PM10,보통,69,59,49,보통,35,27,보통,0.024,좋음,0.027,좋음,0.5,좋음,0.003,좋음,N
2016-10-17:10,PM2.5,보통,67,53,46,보통,34,27,보통,0.009,좋음,0.036,보통,0.6,좋음,0.004,좋음,N
2016-10-17:09,PM10,보통,66,46,46,보통,25,26,보통,0.002,좋음,0.036,보통,0.7,좋음,0.004,좋음,N
2016-10-17:08,PM2.5,보통,67,48,46,보통,24,27,보통,0.001,좋음,0.032,보통,0.6,좋음,0.003,좋음,N
2016-10-17:07,PM2.5,보통,67,44,45,보통,34,27,보통,0.001,좋음,0.027,좋음,0.6,좋음,0.003,좋음,N
2016-10-17:06,PM2.5,보통,67,48,45,보통,32,27,보통,0.001,좋음,0.027,좋음,0.5,좋음,0.002,좋음,N
2016-10-17:05,PM2.5,보통,67,45,46,보통,34,27,보통,0.001,좋음,0.029,좋음,0.5,좋음,0.003,좋음,N
2016-10-17:04,PM2.5,보통,68,40,45,보통,24,28,보통,0.001,좋음,0.029,좋음,0.5,좋음,0.002,좋음,N
2016-10-17:03,PM2.5,보통,70,41,46,보통,32,29,보통,0.002,좋음,0.030,좋음,0.4,좋음,0.003,좋음,N
2016-10-17:02,PM2.5,보통,70,47,48,보통,28,29,보통,0.002,좋음,0.030,좋음,0.5,좋음,0.003,좋음,N
2016-10-17:01,PM2.5,보통,71,40,48,보통,25,30,보통,0.001,좋음,0.036,보통,0.5,좋음,0.003,좋음,N
2016-10-16:24,PM2.5,보통,71,45,50,보통,26,30,보통,0.001,좋음,0.036,보통,0.6,좋음,0.003,좋음,N
2016-10-16:23,PM2.5,보통,73,45,52,보통,26,31,보통,0.001,좋음,0.037,보통,0.6,좋음,0.003,좋음,N
2016-10-16:22,PM10,보통,75,49,55,보통,30,32,보통,0.001,좋음,0.038,보통,0.6,좋음,0.003,좋음,N
2016-10-16:21,PM10,보통,76,54,56,보통,33,32,보통,0.001,좋음,0.042,보통,0.6,좋음,0.003,좋음,N
2016-10-16:20,PM10,보통,76,54,56,보통,30,33,보통,0.001,좋음,0.043,보통,0.6,좋음,0.003,좋음,N
2016-10-16:19,PM2.5,보통,77,59,57,보통,30,34,보통,0.001,좋음,0.045,보통,0.6,좋음,0.003,좋음,N
2016-10-16:18,PM2.5,보통,80,57,57,보통,35,36,보통,0.002,좋음,0.038,보통,0.5,좋음,0.003,좋음,N
2016-10-16:17,PM2.5,보통,80,48,57,보통,43,36,보통,0.007,좋음,0.032,보통,0.5,좋음,0.003,좋음,N
2016-10-16:16,PM2.5,보통,80,54,58,보통,42,36,보통,0.017,좋음,0.025,좋음,0.5,좋음,0.003,좋음,N
2016-10-16:15,PM10,보통,79,59,59,보통,41,35,보통,0.028,좋음,0.017,좋음,0.4,좋음,0.003,좋음,N
2016-10-16:14,PM2.5,보통,80,51,59,보통,42,36,보통,0.032,보통,0.014,좋음,0.4,좋음,0.003,좋음,N
2016-10-16:13,PM10,보통,82,57,62,보통,33,36,보통,0.030,좋음,0.016,좋음,0.4,좋음,0.003,좋음,N
2016-10-16:12,PM10,보통,82,57,62,보통,27,36,보통,0.028,좋음,0.017,좋음,0.4,좋음,0.003,좋음,N
2016-10-16:11,PM10,보통,84,61,64,보통,33,37,보통,0.024,좋음,0.020,좋음,0.5,좋음,0.003,좋음,N
2016-10-16:10,PM10,보통,84,68,64,보통,44,38,보통,0.008,좋음,0.037,보통,0.6,좋음,0.003,좋음,N
2016-10-16:09,PM2.5,보통,83,75,63,보통,44,38,보통,0.003,좋음,0.038,보통,0.6,좋음,0.003,좋음,N
2016-10-16:08,PM10,보통,83,66,63,보통,43,37,보통,0.001,좋음,0.038,보통,0.6,좋음,0.003,좋음,N
2016-10-16:07,PM2.5,보통,83,60,61,보통,44,38,보통,0.001,좋음,0.039,보통,0.5,좋음,0.003,좋음,N
2016-10-16:06,PM10,보통,82,64,62,보통,41,37,보통,0.002,좋음,0.039,보통,0.5,좋음,0.003,좋음,N
2016-10-16:05,PM2.5,보통,83,61,62,보통,42,38,보통,0.004,좋음,0.037,보통,0.5,좋음,0.003,좋음,N
2016-10-16:04,PM2.5,보통,84,58,62,보통,48,39,보통,0.010,좋음,0.028,좋음,0.5,좋음,0.003,좋음,N
2016-10-16:03,PM10,보통,84,63,64,보통,40,38,보통,0.003,좋음,0.041,보통,0.6,좋음,0.003,좋음,N
2016-10-16:02,PM10,보통,85,64,65,보통,46,38,보통,0.002,좋음,0.047,보통,0.6,좋음,0.003,좋음,N
2016-10-16:01,PM10,보통,85,70,65,보통,36,38,보통,0.004,좋음,0.045,보통,0.6,좋음,0.003,좋음,N
2016-10-15:24,이산화질소,보통,88,65,66,보통,43,38,보통,0.002,좋음,0.053,보통,0.6,좋음,0.003,좋음,N
2016-10-15:23,이산화질소,보통,100,67,68,보통,42,39,보통,0.001,좋음,0.060,보통,0.7,좋음,0.003,좋음,N
2016-10-15:22,이산화질소,나쁨,102,52,70,보통,44,43,보통,0.001,좋음,0.062,나쁨,0.7,좋음,0.003,좋음,N
2016-10-15:21,이산화질소,보통,100,59,74,보통,42,45,보통,0.002,좋음,0.060,보통,0.7,좋음,0.003,좋음,N
2016-10-15:20,이산화질소,나쁨,103,62,76,보통,43,45,보통,0.003,좋음,0.063,나쁨,0.6,좋음,0.003,좋음,N
2016-10-15:19,이산화질소,나쁨,105,62,80,보통,36,46,보통,0.005,좋음,0.065,나쁨,0.6,좋음,0.003,좋음,N
2016-10-15:18,PM10,나쁨,110,74,85,나쁨,47,47,보통,0.012,좋음,0.056,보통,0.5,좋음,0.003,좋음,N
2016-10-15:17,PM10,나쁨,114,82,87,나쁨,48,49,보통,0.017,좋음,0.054,보통,0.5,좋음,0.003,좋음,N
2016-10-15:16,PM10,나쁨,110,79,85,나쁨,36,48,보통,0.034,보통,0.040,보통,0.5,좋음,0.003,좋음,N
2016-10-15:15,PM10,나쁨,168,90,89,나쁨,45,51,나쁨,0.028,좋음,0.050,보통,0.6,좋음,0.004,좋음,N
2016-10-15:14,PM10,나쁨,177,80,93,나쁨,48,55,나쁨,0.028,좋음,0.052,보통,0.6,좋음,0.004,좋음,N
2016-10-15:13,PM10,나쁨,183,88,96,나쁨,51,57,나쁨,0.036,보통,0.039,보통,0.6,좋음,0.004,좋음,N
2016-10-15:12,PM10,나쁨,188,112,98,나쁨,64,59,나쁨,0.029,좋음,0.042,보통,0.7,좋음,0.004,좋음,N
2016-10-15:11,PM10,나쁨,186,123,97,나쁨,75,59,나쁨,0.014,좋음,0.052,보통,0.7,좋음,0.004,좋음,N
2016-10-15:10,PM10,나쁨,177,91,93,나쁨,80,58,나쁨,0.007,좋음,0.053,보통,0.8,좋음,0.004,좋음,N
2016-10-15:09,PM10,나쁨,183,95,96,나쁨,53,56,나쁨,0.003,좋음,0.058,보통,0.9,좋음,0.004,좋음,N
2016-10-15:08,PM10,나쁨,183,103,96,나쁨,44,57,나쁨,0.002,좋음,0.057,보통,0.9,좋음,0.004,좋음,N
2016-10-15:07,PM10,나쁨,188,109,98,나쁨,46,58,나쁨,0.001,좋음,0.054,보통,0.9,좋음,0.003,좋음,N
2016-10-15:06,PM10,나쁨,188,109,98,나쁨,52,59,나쁨,0.001,좋음,0.053,보통,0.8,좋음,0.003,좋음,N
2016-10-15:05,PM10,나쁨,188,94,98,나쁨,55,63,나쁨,0.001,좋음,0.054,보통,0.8,좋음,0.003,좋음,N
2016-10-15:04,PM2.5,나쁨,216,95,99,나쁨,62,64,나쁨,0.001,좋음,0.062,나쁨,1.0,좋음,0.004,좋음,N
2016-10-15:03,PM2.5,나쁨,191,111,98,나쁨,71,64,나쁨,0.001,좋음,0.059,보통,1.0,좋음,0.003,좋음,N
2016-10-15:02,PM2.5,나쁨,194,110,99,나쁨,79,65,나쁨,0.001,좋음,0.058,보통,0.9,좋음,0.003,좋음,N
2016-10-15:01,PM2.5,나쁨,191,122,98,나쁨,77,64,나쁨,0.001,좋음,0.060,보통,0.9,좋음,0.003,좋음,N
2016-10-14:24,PM10,나쁨,208,108,96,나쁨,82,60,나쁨,0.001,좋음,0.065,나쁨,0.9,좋음,0.004,좋음,N
2016-10-14:23,PM10,나쁨,208,119,96,나쁨,77,56,나쁨,0.001,좋음,0.065,나쁨,0.9,좋음,0.004,좋음,N
2016-10-14:22,PM10,나쁨,193,112,89,나쁨,61,53,나쁨,0.001,좋음,0.066,나쁨,0.9,좋음,0.004,좋음,N
2016-10-14:21,PM10,나쁨,189,108,87,나쁨,67,52,나쁨,0.002,좋음,0.071,나쁨,0.9,좋음,0.004,좋음,N
2016-10-14:20,이산화질소,나쁨,188,94,86,나쁨,60,51,나쁨,0.002,좋음,0.072,나쁨,0.9,좋음,0.004,좋음,N
2016-10-14:19,이산화질소,나쁨,192,100,85,나쁨,64,51,나쁨,0.005,좋음,0.076,나쁨,0.8,좋음,0.004,좋음,N
2016-10-14:18,이산화질소,나쁨,160,115,84,나쁨,75,50,보통,0.010,좋음,0.069,나쁨,0.8,좋음,0.004,좋음,N
2016-10-14:17,이산화질소,나쁨,102,124,80,보통,70,48,보통,0.022,좋음,0.062,나쁨,0.7,좋음,0.005,좋음,N
2016-10-14:16,PM2.5,보통,94,106,74,보통,69,46,보통,0.028,좋음,0.054,보통,0.7,좋음,0.006,좋음,N
2016-10-14:15,PM10,보통,92,116,72,보통,76,38,보통,0.030,좋음,0.049,보통,0.7,좋음,0.006,좋음,N
2016-10-14:14,PM10,보통,82,98,62,보통,47,31,보통,0.031,보통,0.040,보통,0.6,좋음,0.006,좋음,N
2016-10-14:13,PM10,보통,80,96,60,보통,41,29,보통,0.026,좋음,0.039,보통,0.6,좋음,0.005,좋음,N
2016-10-14:12,PM10,보통,73,76,53,보통,35,28,보통,0.020,좋음,0.039,보통,0.5,좋음,0.004,좋음,N
2016-10-14:11,PM10,보통,71,58,51,보통,28,28,보통,0.014,좋음,0.038,보통,0.5,좋음,0.004,좋음,N
2016-10-14:10,이산화질소,보통,70,53,49,보통,26,27,보통,0.008,좋음,0.042,보통,0.6,좋음,0.004,좋음,N
2016-10-14:09,이산화질소,보통,85,47,48,보통,27,27,보통,0.003,좋음,0.051,보통,0.7,좋음,0.005,좋음,N
2016-10-14:08,이산화질소,보통,93,54,48,보통,29,27,보통,0.002,좋음,0.056,보통,0.7,좋음,0.005,좋음,N
2016-10-14:07,이산화질소,보통,86,43,47,보통,30,27,보통,0.001,좋음,0.052,보통,0.6,좋음,0.004,좋음,N
2016-10-14:06,이산화질소,보통,76,45,48,보통,28,27,보통,0.001,좋음,0.046,보통,0.5,좋음,0.004,좋음,N
2016-10-14:05,이산화질소,보통,71,46,49,보통,26,26,보통,0.001,좋음,0.043,보통,0.5,좋음,0.003,좋음,N
2016-10-14:04,이산화질소,보통,75,43,50,보통,26,26,보통,0.001,좋음,0.045,보통,0.5,좋음,0.003,좋음,N
2016-10-14:03,이산화질소,보통,73,46,52,보통,30,26,보통,0.002,좋음,0.044,보통,0.5,좋음,0.003,좋음,N
2016-10-14:02,이산화질소,보통,76,52,52,보통,33,26,보통,0.001,좋음,0.046,보통,0.5,좋음,0.003,좋음,N
2016-10-14:01,이산화질소,보통,80,55,52,보통,27,25,보통,0.001,좋음,0.048,보통,0.6,좋음,0.003,좋음,N
2016-10-13:24,이산화질소,보통,86,51,51,보통,32,25,보통,0.001,좋음,0.052,보통,0.6,좋음,0.003,좋음,N
2016-10-13:23,이산화질소,보통,90,46,51,보통,26,25,보통,0.001,좋음,0.054,보통,0.6,좋음,0.003,좋음,N
2016-10-13:22,이산화질소,보통,90,53,54,보통,22,25,보통,0.002,좋음,0.054,보통,0.5,좋음,0.003,좋음,N
2016-10-13:21,이산화질소,보통,100,47,53,보통,29,25,보통,0.002,좋음,0.060,보통,0.6,좋음,0.004,좋음,N
2016-10-13:20,이산화질소,나쁨,105,58,54,보통,22,24,보통,0.002,좋음,0.065,나쁨,0.5,좋음,0.004,좋음,N
2016-10-13:19,이산화질소,나쁨,109,61,53,보통,28,24,보통,0.002,좋음,0.068,나쁨,0.6,좋음,0.004,좋음,N
2016-10-13:18,이산화질소,보통,95,54,49,보통,32,23,보통,0.009,좋음,0.057,보통,0.5,좋음,0.003,좋음,N
2016-10-13:17,이산화질소,보통,80,53,48,보통,24,22,보통,0.016,좋음,0.048,보통,0.5,좋음,0.003,좋음,N
2016-10-13:16,이산화질소,보통,70,54,47,보통,27,21,보통,0.019,좋음,0.042,보통,0.5,좋음,0.003,좋음,N
2016-10-13:15,이산화질소,보통,68,43,46,보통,20,21,보통,0.017,좋음,0.041,보통,0.5,좋음,0.003,좋음,N
2016-10-13:14,PM10,보통,67,48,47,보통,18,22,보통,0.014,좋음,0.035,보통,0.4,좋음,0.003,좋음,N
2016-10-13:13,이산화질소,보통,68,54,46,보통,22,23,보통,0.008,좋음,0.041,보통,0.5,좋음,0.004,좋음,N
2016-10-13:12,이산화질소,보통,65,51,43,보통,27,21,보통,0.008,좋음,0.039,보통,0.5,좋음,0.004,좋음,N
2016-10-13:11,이산화질소,보통,63,53,42,보통,24,19,보통,0.007,좋음,0.038,보통,0.5,좋음,0.004,좋음,N
2016-10-13:10,이산화질소,보통,63,47,39,보통,26,19,보통,0.007,좋음,0.038,보통,0.5,좋음,0.004,좋음,N
2016-10-13:09,이산화질소,보통,70,35,37,보통,8,17,보통,0.004,좋음,0.042,보통,0.5,좋음,0.004,좋음,N
